ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Month
12595573,JF116720,01/13/2022 03:20:00 PM,044XX S DREXEL BLVD,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC GROUNDS,0,0,222,2.0,4.0,39.0,08B,1183070.0,1875715.0,2022,10/11/2022 04:45:59 PM,41.814162811,-87.60399434700001,"(41.814162811, -87.603994347)",01
12591473,JF111707,01/13/2022 03:28:00 PM,065XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,723,7.0,20.0,68.0,08B,1173163.0,1861518.0,2022,10/11/2022 04:45:59 PM,41.775429728,-87.640753492,"(41.775429728, -87.640753492)",01
12591474,JF111720,01/13/2022 03:30:00 PM,012XX W 56TH ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,0,0,713,7.0,16.0,67.0,03,1169167.0,1867648.0,2022,10/11/2022 04:45:59 PM,41.792338556,-87.655225129,"(41.792338556, -87.655225129)",01
12591715,JF111761,01/13/2022 03:30:00 PM,058XX N WINTHROP AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,1,2022,20.0,48.0,77.0,08A,1167807.0,1938987.0,2022,10/11/2022 04:45:59 PM,41.988127139,-87.658153681,"(41.988127139, -87.658153681)",01
12591477,JF111851,01/13/2022 03:30:00 PM,030XX W HARRISON ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA BUS,0,0,1134,11.0,28.0,27.0,11,1156295.0,1897213.0,2022,10/11/2022 04:45:59 PM,41.873737423,-87.701627875,"(41.873737423, -87.701627875)",01
12591423,JF111783,01/13/2022 03:30:00 PM,083XX S PAXTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,0,0,412,4.0,7.0,46.0,05,1192300.0,1850037.0,2022,10/11/2022 04:45:59 PM,41.743480608,-87.570973437,"(41.743480608, -87.570973437)",01
12604002,JF127163,01/13/2022 03:30:00 PM,057XX N BERNARD ST,0810,THEFT,OVER $500,RESIDENCE,0,0,1711,17.0,39.0,13.0,06,1152343.0,1937968.0,2022,10/11/2022 04:45:59 PM,41.98565139,-87.715058785,"(41.98565139, -87.715058785)",01
12595031,JF115920,01/13/2022 03:30:00 PM,037XX W CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1112,11.0,27.0,23.0,14,1151159.0,1905079.0,2022,10/11/2022 04:45:59 PM,41.89542474,-87.720278586,"(41.89542474, -87.720278586)",01
12591627,JF111880,01/13/2022 03:30:00 PM,059XX W ERIE ST,0460,BATTERY,SIMPLE,APARTMENT,0,0,1511,15.0,29.0,25.0,08B,1136785.0,1903697.0,2022,10/11/2022 04:45:59 PM,41.89190206,-87.773104706,"(41.89190206, -87.773104706)",01
12591452,JF111760,01/13/2022 03:31:00 PM,042XX W 31ST ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,0,0,1031,10.0,22.0,30.0,15,1148393.0,1883698.0,2022,10/11/2022 04:45:59 PM,41.836806486,-87.73098851399999,"(41.836806486, -87.730988514)",01
12591921,JF112254,01/13/2022 03:32:00 PM,058XX W NEWPORT AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,1633,16.0,36.0,15.0,06,1136765.0,1922343.0,2022,10/11/2022 04:45:59 PM,41.943069212,-87.772730524,"(41.943069212, -87.772730524)",01
12595293,JF112731,01/13/2022 03:34:00 PM,062XX S SANGAMON ST,0460,BATTERY,SIMPLE,OTHER (SPECIFY),0,0,712,7.0,16.0,68.0,08B,1171043.0,1863567.0,2022,10/11/2022 04:45:59 PM,41.781099015,-87.64846533,"(41.781099015, -87.64846533)",01
12592111,JF112330,01/13/2022 03:34:00 PM,002XX E 107TH ST,0820,THEFT,$500 AND UNDER,STREET,0,0,512,5.0,9.0,49.0,06,1179691.0,1834067.0,2022,10/11/2022 04:45:59 PM,41.69995415,-87.61765959600001,"(41.69995415, -87.617659596)",01
12591541,JF111773,01/13/2022 03:35:00 PM,052XX W NORTH AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,SMALL RETAIL STORE,0,0,2532,25.0,37.0,25.0,24,1141233.0,1910136.0,2022,10/11/2022 04:45:59 PM,41.909490571,-87.75660996100001,"(41.909490571, -87.756609961)",01
12591472,JF111743,01/13/2022 03:41:00 PM,062XX S UNION AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,1,0,711,7.0,16.0,68.0,08A,1172637.0,1863365.0,2022,10/11/2022 04:45:59 PM,41.780509717,-87.642627358,"(41.780509717, -87.642627358)",01
12591683,JF111138,01/13/2022 03:42:00 AM,081XX S EUCLID AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,414,4.0,8.0,46.0,06,1190613.0,1851291.0,2022,10/11/2022 04:45:59 PM,41.746962544,-87.577114229,"(41.746962544, -87.577114229)",01
12591607,JF111710,01/13/2022 03:43:00 PM,006XX N RIDGEWAY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,1122,11.0,27.0,23.0,04A,1151271.0,1904085.0,2022,10/11/2022 04:45:59 PM,41.892694906,-87.719893336,"(41.892694906, -87.719893336)",01
12591616,JF111748,01/13/2022 03:43:00 PM,006XX N RIDGEWAY AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,0,0,1122,11.0,27.0,23.0,04B,1151272.0,1904044.0,2022,10/11/2022 04:45:59 PM,41.892582378,-87.71989074,"(41.892582378, -87.71989074)",01
12591033,JF111132,01/13/2022 03:45:00 AM,057XX N SHERIDAN RD,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,0,0,2022,20.0,48.0,77.0,05,1168598.0,1938218.0,2022,10/11/2022 04:45:59 PM,41.985999837,-87.65526672700001,"(41.985999837, -87.655266727)",01
12590997,JF111134,01/13/2022 03:46:00 AM,086XX S LOWE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,0,0,622,6.0,21.0,71.0,15,1173478.0,1847685.0,2022,10/11/2022 04:45:59 PM,41.737463299,-87.640007421,"(41.737463299, -87.640007421)",01
12591545,JF111905,01/13/2022 03:46:00 PM,061XX N BROADWAY,0810,THEFT,OVER $500,ATHLETIC CLUB,0,0,2433,24.0,48.0,77.0,06,1167199.0,1940579.0,2022,10/11/2022 04:45:59 PM,41.992508755,-87.66034393,"(41.992508755, -87.66034393)",01
12591738,JF111750,01/13/2022 03:49:00 PM,077XX S CHAPPEL AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,0,1,414,4.0,8.0,43.0,04B,1191212.0,1854113.0,2022,10/11/2022 04:45:59 PM,41.75469189,-87.574828214,"(41.75469189, -87.574828214)",01
12591021,JF111133,01/13/2022 03:55:00 AM,069XX S INDIANA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,0,0,322,3.0,6.0,69.0,04A,1178791.0,1859090.0,2022,10/11/2022 04:45:59 PM,41.768640814,-87.62019582799999,"(41.768640814, -87.620195828)",01
12593428,JF113707,01/13/2022 03:55:00 PM,022XX W Grace St,0810,THEFT,OVER $500,RESIDENCE,0,0,1921,19.0,47.0,5.0,06,1160842.0,1925198.0,2022,10/11/2022 04:45:59 PM,41.950437298,-87.68415579,"(41.950437298, -87.68415579)",01
12591950,JF111261,01/13/2022 03:57:00 AM,047XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,AUTO / BOAT / RV DEALERSHIP,0,0,821,8.0,14.0,57.0,14,1150495.0,1872847.0,2022,10/11/2022 04:45:59 PM,41.806989137,-87.72355794,"(41.806989137, -87.72355794)",01
12591025,JF111144,01/13/2022 03:57:00 AM,015XX N WESTERN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,1423,14.0,1.0,24.0,04A,1160132.0,1910073.0,2022,10/11/2022 04:45:59 PM,41.908948011,-87.687184685,"(41.908948011, -87.687184685)",01
12591624,JF111790,01/13/2022 03:58:00 PM,036XX W FIFTH AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,0,0,1133,11.0,28.0,27.0,08B,1152354.0,1897856.0,2022,10/11/2022 04:45:59 PM,41.875580565,-87.71608042700001,"(41.875580565, -87.716080427)",01
12591276,JF111347,01/13/2022 04:00:00 AM,001XX N PULASKI RD,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,0,0,1114,11.0,28.0,26.0,04B,1149714.0,1900244.0,2022,10/11/2022 04:45:59 PM,41.882185193000005,-87.72571151,"(41.882185193, -87.72571151)",01
12594028,JF114847,01/13/2022 04:00:00 AM,034XX W GRACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1732,17.0,35.0,16.0,07,1152825.0,1925054.0,2022,10/11/2022 04:45:59 PM,41.950205002,-87.713629555,"(41.950205002, -87.713629555)",01
12601637,JF123868,01/13/2022 04:00:00 PM,092XX S FOREST AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,0,0,633,6.0,9.0,49.0,07,1179875.0,1843797.0,2022,10/11/2022 04:45:59 PM,41.726650344,-87.61668933799999,"(41.726650344, -87.616689338)",01
12592994,JF113630,01/13/2022 04:00:00 PM,014XX E 55TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,235,2.0,5.0,41.0,07,1186994.0,1868957.0,2022,10/11/2022 04:45:59 PM,41.795526092,-87.589815387,"(41.795526092, -87.589815387)",01
12591561,JF111767,01/13/2022 04:00:00 PM,055XX S RICHMOND ST,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - GARAGE,0,0,824,8.0,16.0,63.0,03,1157657.0,1867681.0,2022,10/11/2022 04:45:59 PM,41.792670493,-87.69742990799999,"(41.792670493, -87.697429908)",01
12591924,JF112253,01/13/2022 04:00:00 PM,041XX N MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1911,19.0,47.0,5.0,14,1158650.0,1927508.0,2022,10/11/2022 04:45:59 PM,41.956821351,-87.692149876,"(41.956821351, -87.692149876)",01
12593172,JF112032,01/13/2022 04:00:00 PM,009XX W BELMONT AVE,0890,THEFT,FROM BUILDING,RESTAURANT,0,0,1924,19.0,44.0,6.0,06,1169537.0,1921439.0,2022,10/11/2022 04:45:59 PM,41.939937278,-87.65230363799999,"(41.939937278, -87.652303638)",01
12591487,JF111844,01/13/2022 04:00:00 PM,066XX S INGLESIDE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,321,3.0,5.0,42.0,06,1183698.0,1861181.0,2022,10/11/2022 04:45:59 PM,41.77426566,-87.602144255,"(41.77426566, -87.602144255)",01
12592524,JF112326,01/13/2022 04:00:00 PM,091XX S GREENWOOD AVE,0810,THEFT,OVER $500,RESIDENCE,0,0,413,4.0,8.0,47.0,06,,,2022,01/20/2022 03:48:35 PM,,,,01
12591727,JF111749,01/13/2022 04:00:00 PM,054XX S WOOD ST,0560,ASSAULT,SIMPLE,SIDEWALK,0,1,932,9.0,16.0,61.0,08A,1165272.0,1868662.0,2022,10/11/2022 04:45:59 PM,41.795204516,-87.66947881799999,"(41.795204516, -87.669478818)",01
12591615,JF111766,01/13/2022 04:00:00 PM,080XX S HALSTED ST,0560,ASSAULT,SIMPLE,APARTMENT,0,0,621,6.0,21.0,71.0,08A,1172366.0,1851547.0,2022,10/11/2022 04:45:59 PM,41.74808565,-87.643968122,"(41.74808565, -87.643968122)",01
12601676,JF124024,01/13/2022 04:00:00 PM,031XX W AUGUSTA BLVD,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,0,0,1211,12.0,26.0,23.0,17,1155171.0,1906486.0,2022,10/11/2022 04:45:59 PM,41.899206068000005,-87.705505587,"(41.899206068, -87.705505587)",01
12591776,JF112004,01/13/2022 04:00:00 PM,022XX W MAYPOLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,1223,12.0,27.0,28.0,14,1161528.0,1900974.0,2022,10/11/2022 04:45:59 PM,41.883950652,-87.682310065,"(41.883950652, -87.682310065)",01
12601682,JF123129,01/13/2022 04:00:00 PM,073XX N HARLEM AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,APARTMENT,0,0,1611,16.0,41.0,9.0,17,1127389.0,1948272.0,2022,10/11/2022 04:45:59 PM,42.014384138,-87.806606619,"(42.014384138, -87.806606619)",01
12592516,JF111787,01/13/2022 04:00:00 PM,013XX W 14TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHA APARTMENT,0,1,1233,12.0,25.0,28.0,04A,1167591.0,1893519.0,2022,10/11/2022 04:45:59 PM,41.863365169,-87.66026085600001,"(41.863365169, -87.660260856)",01
12591926,JF112240,01/13/2022 04:00:00 PM,098XX S CARPENTER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,2223,22.0,34.0,73.0,07,1171049.0,1839673.0,2022,10/11/2022 04:45:59 PM,41.715530576,-87.64913990299999,"(41.715530576, -87.649139903)",01
12591496,JF111754,01/13/2022 04:05:00 PM,011XX S MASON AVE,0560,ASSAULT,SIMPLE,STREET,0,0,1513,15.0,29.0,25.0,08A,1136889.0,1894493.0,2022,10/11/2022 04:45:59 PM,41.86664318,-87.772943466,"(41.86664318, -87.772943466)",01
12591747,JF111778,01/13/2022 04:06:00 PM,081XX S BISHOP ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC GROUNDS,0,0,614,6.0,21.0,71.0,08B,1168085.0,1850698.0,2022,10/11/2022 04:45:59 PM,41.745848924,-87.659679467,"(41.745848924, -87.659679467)",01
12591682,JF111137,01/13/2022 04:09:00 AM,089XX S SOUTH CHICAGO AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,GAS STATION,0,0,423,4.0,7.0,46.0,04A,1195170.0,1846429.0,2022,10/11/2022 04:45:59 PM,41.7335097,-87.560576484,"(41.7335097, -87.560576484)",01
12591788,JF112075,01/13/2022 04:10:00 PM,041XX W GEORGE ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,2523,25.0,31.0,21.0,05,1148306.0,1918968.0,2022,10/11/2022 04:45:59 PM,41.933592968,-87.73039844700001,"(41.933592968, -87.730398447)",01
12591684,JF111136,01/13/2022 04:14:00 AM,091XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,0,0,423,4.0,10.0,46.0,14,1197734.0,1844871.0,2022,10/11/2022 04:45:59 PM,41.729170867,-87.551235346,"(41.729170867, -87.551235346)",01
12596812,JF117632,01/13/2022 04:15:00 PM,010XX W ARGYLE ST,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,2024,20.0,48.0,3.0,06,1168491.0,1933589.0,2022,10/11/2022 04:45:59 PM,41.973300066,-87.655794935,"(41.973300066, -87.655794935)",01
12592052,JF112406,01/13/2022 04:15:00 PM,113XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,0,0,531,5.0,9.0,49.0,05,1179938.0,1829743.0,2022,10/11/2022 04:45:59 PM,41.688082852,-87.616886881,"(41.688082852, -87.616886881)",01
12591503,JF111772,01/13/2022 04:16:00 PM,013XX W JARVIS AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,1,0,2422,24.0,49.0,1.0,26,1165686.0,1949162.0,2022,10/11/2022 04:45:59 PM,42.016093168000005,-87.665663025,"(42.016093168, -87.665663025)",01
12591462,JF111776,01/13/2022 04:18:00 PM,011XX S CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,0,0,123,1.0,4.0,32.0,26,1175696.0,1895352.0,2022,10/11/2022 04:45:59 PM,41.86821682,-87.6304532,"(41.86821682, -87.6304532)",01
12598425,JF119878,01/13/2022 04:18:00 PM,006XX E 38TH PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,1,0,212,2.0,4.0,36.0,26,1180974.0,1879592.0,2022,10/11/2022 04:45:59 PM,41.824850154,-87.611563134,"(41.824850154, -87.611563134)",01
12591512,JF111889,01/13/2022 04:30:00 PM,034XX N KILBOURN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,1731,17.0,30.0,16.0,08A,1145769.0,1922583.0,2022,10/11/2022 04:45:59 PM,41.943561434,-87.73962987799999,"(41.943561434, -87.739629878)",01
12733152,JF283751,01/13/2022 04:30:00 PM,052XX S MAJOR AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,0,1,811,8.0,14.0,56.0,08B,1139248.0,1869400.0,2022,10/22/2022 04:45:58 PM,41.797741557,-87.764892755,"(41.797741557, -87.764892755)",01
12591962,JF112270,01/13/2022 04:30:00 PM,078XX S ABERDEEN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,1,612,6.0,17.0,71.0,26,1170342.0,1852866.0,2022,10/11/2022 04:45:59 PM,41.751749421,-87.651346404,"(41.751749421, -87.651346404)",01
12591534,JF111801,01/13/2022 04:34:00 PM,032XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,1925,19.0,44.0,6.0,06,1171684.0,1921595.0,2022,10/11/2022 04:45:59 PM,41.940318272,-87.644408194,"(41.940318272, -87.644408194)",01
12591490,JF111825,01/13/2022 04:35:00 PM,028XX N CALIFORNIA AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,0,0,1411,14.0,33.0,21.0,04B,1157220.0,1918869.0,2022,10/11/2022 04:45:59 PM,41.933144609,-87.697642511,"(41.933144609, -87.697642511)",01
12593432,JF113843,01/13/2022 04:36:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,111,1.0,42.0,32.0,06,1176338.0,1901346.0,2022,10/11/2022 04:45:59 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",01
12592013,JF112366,01/13/2022 04:37:00 AM,048XX N WINTHROP AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,1,2033,20.0,46.0,3.0,26,1167994.0,1932485.0,2022,10/11/2022 04:45:59 PM,41.970281428,-87.657654526,"(41.970281428, -87.657654526)",01
12591626,JF111804,01/13/2022 04:40:00 PM,070XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,STREET,0,0,332,3.0,5.0,43.0,08A,1190762.0,1858684.0,2022,10/11/2022 04:45:59 PM,41.767245969,-87.57632989,"(41.767245969, -87.57632989)",01
12591535,JF111830,01/13/2022 04:41:00 PM,031XX N CAMBRIDGE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,0,0,1934,19.0,44.0,6.0,15,1172028.0,1921134.0,2022,10/11/2022 04:45:59 PM,41.939045677,-87.643157531,"(41.939045677, -87.643157531)",01
12591032,JF111142,01/13/2022 04:45:00 AM,015XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,0,0,1433,14.0,32.0,24.0,05,1165866.0,1910738.0,2022,10/11/2022 04:45:59 PM,41.910652354,-87.666101686,"(41.910652354, -87.666101686)",01
12596801,JF117414,01/13/2022 04:45:00 PM,053XX S MARSHFIELD AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),0,0,932,9.0,16.0,61.0,06,1166249.0,1869304.0,2022,10/11/2022 04:45:59 PM,41.796945481,-87.665877861,"(41.796945481, -87.665877861)",01
12591860,JF111147,01/13/2022 04:50:00 AM,053XX W WARWICK AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,0,0,1634,16.0,38.0,15.0,04A,1140152.0,1924418.0,2022,10/11/2022 04:45:59 PM,41.948701753,-87.76023045299999,"(41.948701753, -87.760230453)",01
12592567,JF112306,01/13/2022 04:50:00 PM,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,0,123,1.0,4.0,32.0,06,1175696.0,1895352.0,2022,10/11/2022 04:45:59 PM,41.86821682,-87.6304532,"(41.86821682, -87.6304532)",01
12591712,JF111846,01/13/2022 04:59:00 PM,034XX W CULLOM AVE,041A,BATTERY,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,0,0,1723,17.0,35.0,16.0,04B,1152789.0,1928370.0,2022,10/22/2022 04:45:58 PM,41.95930505,-87.713673751,"(41.95930505, -87.713673751)",01
12591087,JF111221,01/13/2022 05:00:00 AM,008XX S LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1133,11.0,24.0,27.0,14,1151845.0,1896012.0,2022,10/11/2022 04:45:59 PM,41.870530454,-87.717997831,"(41.870530454, -87.717997831)",01
12591219,JF111445,01/13/2022 05:00:00 AM,051XX S MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,923,9.0,14.0,63.0,14,1160241.0,1870461.0,2022,10/11/2022 04:45:59 PM,41.800246338,-87.68787811700001,"(41.800246338, -87.687878117)",01
12591340,JF111571,01/13/2022 05:00:00 AM,060XX S SANGAMON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,712,7.0,16.0,68.0,11,1171008.0,1864871.0,2022,10/11/2022 04:45:59 PM,41.784678107,-87.648555574,"(41.784678107, -87.648555574)",01
12603650,JF126572,01/13/2022 05:00:00 PM,038XX S ELLIS AVE,0890,THEFT,FROM BUILDING,RESIDENCE,0,0,212,2.0,4.0,36.0,06,1182554.0,1879698.0,2022,10/11/2022 04:45:59 PM,41.825104456,-87.60576335100001,"(41.825104456, -87.605763351)",01
12595449,JF116610,01/13/2022 05:00:00 PM,008XX E 84TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,632,6.0,8.0,44.0,07,1183107.0,1849461.0,2022,10/11/2022 04:45:59 PM,41.742118555,-87.60467463299999,"(41.742118555, -87.604674633)",01
12592127,JF112510,01/13/2022 05:00:00 PM,011XX N KEYSTONE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1111,11.0,37.0,23.0,07,1149175.0,1907376.0,2022,10/11/2022 04:45:59 PM,41.901766615,-87.727505825,"(41.901766615, -87.727505825)",01
12591502,JF111852,01/13/2022 05:00:00 PM,053XX W HARRISON ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,0,0,1522,15.0,29.0,25.0,11,1140937.0,1896803.0,2022,10/11/2022 04:45:59 PM,41.872908652,-87.758025754,"(41.872908652, -87.758025754)",01
12591491,JF111831,01/13/2022 05:00:00 PM,017XX N SPRINGFIELD AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,0,1,2535,25.0,26.0,20.0,20,1150110.0,1911307.0,2022,10/11/2022 04:45:59 PM,41.912535492,-87.72396885299999,"(41.912535492, -87.723968853)",01
12591938,JF112280,01/13/2022 05:00:00 PM,035XX W 64TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,0,0,823,8.0,23.0,66.0,14,1153980.0,1861948.0,2022,10/11/2022 04:45:59 PM,41.77701213,-87.711065256,"(41.77701213, -87.711065256)",01
12596205,JF116535,01/13/2022 05:00:00 PM,042XX W LAKE ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,0,0,1114,11.0,28.0,26.0,06,1148097.0,1901548.0,2022,10/11/2022 04:45:59 PM,41.885794778000005,-87.73161561399999,"(41.885794778, -87.731615614)",01
12591866,JF111364,01/13/2022 05:01:00 AM,019XX N WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,0,0,1434,14.0,32.0,22.0,05,1160052.0,1913053.0,2022,10/11/2022 04:45:59 PM,41.917127009,-87.687396123,"(41.917127009, -87.687396123)",01
12592570,JF112465,01/13/2022 05:15:00 PM,002XX E 111TH ST,0810,THEFT,OVER $500,PARK PROPERTY,0,0,531,5.0,9.0,49.0,06,1179719.0,1831409.0,2022,10/11/2022 04:45:59 PM,41.692659589,-87.61763794299999,"(41.692659589, -87.617637943)",01
12591699,JF111929,01/13/2022 05:20:00 PM,076XX S HALSTED ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,1,0,621,6.0,17.0,71.0,03,1172288.0,1854297.0,2022,10/11/2022 04:45:59 PM,41.755633717,-87.644173224,"(41.755633717, -87.644173224)",01
12591710,JF111914,01/13/2022 05:21:00 PM,014XX N AUSTIN BLVD,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,RESIDENCE,0,0,2531,25.0,29.0,25.0,26,1136097.0,1908960.0,2022,10/11/2022 04:45:59 PM,41.906356696,-87.775505789,"(41.906356696, -87.775505789)",01
12593427,JF113433,01/13/2022 05:22:00 PM,032XX N CLARK ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,0,0,1924,19.0,44.0,6.0,06,1169868.0,1921628.0,2022,10/11/2022 04:45:59 PM,41.94044868,-87.651081589,"(41.94044868, -87.651081589)",01
12591544,JF111863,01/13/2022 05:27:00 PM,068XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,723,7.0,6.0,68.0,08B,1171817.0,1859459.0,2022,10/11/2022 04:45:59 PM,41.769809227,-87.645748107,"(41.769809227, -87.645748107)",01
12591599,JF111944,01/13/2022 05:29:00 PM,079XX S MERRILL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,1,414,4.0,8.0,46.0,08A,1191911.0,1852738.0,2022,10/11/2022 04:45:59 PM,41.750901835,-87.572311203,"(41.750901835, -87.572311203)",01
12591202,JF111438,01/13/2022 05:30:00 AM,046XX N CLIFTON AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),0,0,1913,19.0,46.0,3.0,06,1167678.0,1930890.0,2022,10/11/2022 04:45:59 PM,41.965911528,-87.65886264,"(41.965911528, -87.65886264)",01
12591040,JF111159,01/13/2022 05:30:00 AM,035XX N KEATING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1,1731,17.0,30.0,15.0,08B,1144200.0,1923192.0,2022,10/11/2022 04:45:59 PM,41.945262261,-87.74538148100001,"(41.945262261, -87.745381481)",01
12670833,JF207949,01/13/2022 05:30:00 AM,016XX S PEORIA ST,0810,THEFT,OVER $500,STREET,0,0,1235,12.0,25.0,31.0,06,1170728.0,1892193.0,2022,10/11/2022 04:45:59 PM,41.859658455,-87.64878405299999,"(41.859658455, -87.648784053)",01
12594139,JF114887,01/13/2022 05:30:00 AM,012XX S MICHIGAN AVE,0810,THEFT,OVER $500,RESIDENCE - GARAGE,0,0,131,1.0,3.0,33.0,06,,,2022,01/20/2022 03:48:35 PM,,,,01
12591518,JF111876,01/13/2022 05:30:00 PM,072XX S WESTERN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,1,832,8.0,18.0,66.0,04A,1161631.0,1856518.0,2022,10/11/2022 04:45:59 PM,41.761956093,-87.683167164,"(41.761956093, -87.683167164)",01
