ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Month
12002044,JD177190,03/06/2020 06:30:00 PM,023XX W ARTHUR AVE,0810,THEFT,OVER $500,STREET,0,0,2412,24.0,50.0,2.0,06,1159321.0,1943086.0,2020,03/13/2020 03:48:46 PM,41.999554283,-87.68925247799999,"(41.999554283, -87.689252478)",03
12001417,JD176563,03/06/2020 06:30:00 PM,017XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,1,0,131,1.0,3.0,33.0,26,1176607.0,1891853.0,2020,03/13/2020 03:48:46 PM,41.858594819,-87.62721442700001,"(41.858594819, -87.627214427)",03
12001553,JD176578,03/06/2020 06:30:00 PM,0000X W RANDOLPH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESTAURANT,1,0,111,1.0,42.0,32.0,04A,1176046.0,1901283.0,2020,03/13/2020 03:48:46 PM,41.884483968000005,-87.62898961100001,"(41.884483968, -87.628989611)",03
12001924,JD177023,03/06/2020 06:30:00 PM,006XX E 131ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,533,5.0,9.0,54.0,07,1182890.0,1818558.0,2020,03/13/2020 03:48:46 PM,41.657321724,-87.60642536299999,"(41.657321724, -87.606425363)",03
12001433,JD176567,03/06/2020 06:31:00 PM,044XX S TROY ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,0,0,922,9.0,14.0,58.0,15,1156111.0,1875008.0,2020,03/13/2020 03:48:46 PM,41.812808022,-87.70290187399999,"(41.812808022, -87.702901874)",03
12001748,JD176501,03/06/2020 06:33:00 PM,019XX W MADISON ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,1,0,1223,12.0,27.0,28.0,20,1163655.0,1900042.0,2020,03/18/2020 03:52:17 PM,41.881348623,-87.674525788,"(41.881348623, -87.674525788)",03
12001517,JD176592,03/06/2020 06:35:00 PM,0000X N HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,0,1224,12.0,42.0,28.0,06,1171049.0,1900319.0,2020,03/13/2020 03:48:46 PM,41.881949766,-87.64736739700001,"(41.881949766, -87.647367397)",03
12002031,JD177149,03/06/2020 06:35:00 PM,001XX E 120TH PL,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,0,0,532,5.0,9.0,53.0,15,1179271.0,1825092.0,2020,03/13/2020 03:48:46 PM,41.675335019,-87.619469776,"(41.675335019, -87.619469776)",03
12001506,JD176603,03/06/2020 06:37:00 PM,020XX W SCHILLER ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,1,0,1424,14.0,1.0,24.0,26,1162574.0,1909428.0,2020,03/13/2020 03:48:46 PM,41.907127255,-87.67823201600001,"(41.907127255, -87.678232016)",03
12001762,JD175748,03/06/2020 06:40:00 AM,014XX W WARNER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,0,0,1912,19.0,47.0,6.0,14,1166001.0,1927660.0,2020,03/13/2020 03:48:46 PM,41.957084339,-87.665121229,"(41.957084339, -87.665121229)",03
12001604,JD176577,03/06/2020 06:40:00 PM,050XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,1533,15.0,28.0,25.0,08B,1142787.0,1899191.0,2020,03/13/2020 03:48:46 PM,41.879427397,-87.751173979,"(41.879427397, -87.751173979)",03
12001709,JD176586,03/06/2020 06:40:00 PM,079XX S DOBSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1,1,624,6.0,8.0,44.0,14,1184601.0,1852590.0,2020,03/13/2020 03:48:46 PM,41.750670013,-87.599102872,"(41.750670013, -87.599102872)",03
12001577,JD176580,03/06/2020 06:40:00 PM,039XX W OGDEN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),0,0,1013,10.0,22.0,29.0,08A,1150286.0,1889027.0,2020,03/18/2020 03:52:17 PM,41.851393305,-87.723903515,"(41.851393305, -87.723903515)",03
12001569,JD176611,03/06/2020 06:45:00 PM,111XX S SAWYER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,2211,22.0,19.0,74.0,06,1156679.0,1830528.0,2020,03/13/2020 03:48:46 PM,41.690736327,-87.70201559,"(41.690736327, -87.70201559)",03
12001489,JD176644,03/06/2020 06:45:00 PM,073XX N ROGERS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,0,0,2424,24.0,49.0,1.0,26,1162116.0,1948499.0,2020,03/13/2020 03:48:46 PM,42.014349542,-87.67881816399999,"(42.014349542, -87.678818164)",03
12001483,JD176590,03/06/2020 06:50:00 PM,006XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,1,0,123,1.0,4.0,32.0,26,1176452.0,1897617.0,2020,03/13/2020 03:48:46 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",03
12001522,JD176658,03/06/2020 06:54:00 PM,064XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,312,3.0,20.0,42.0,15,1180030.0,1862303.0,2020,03/13/2020 03:48:46 PM,41.777429331,-87.615556021,"(41.777429331, -87.615556021)",03
12001502,JD175753,03/06/2020 06:55:00 AM,078XX S BURNHAM AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,421,4.0,7.0,43.0,14,1196080.0,1853604.0,2020,03/13/2020 03:48:46 PM,41.753175999,-87.557005635,"(41.753175999, -87.557005635)",03
12017422,JD194481,03/06/2020 06:55:00 PM,029XX W LEXINGTON ST,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,1135,11.0,28.0,27.0,06,1156922.0,1896562.0,2020,03/28/2020 03:47:02 PM,41.871938328,-87.69934348,"(41.871938328, -87.69934348)",03
12002104,JD177077,03/06/2020 06:55:00 PM,003XX S DEARBORN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,0,0,113,1.0,4.0,32.0,11,1175987.0,1898766.0,2020,03/13/2020 03:48:46 PM,41.877578503,-87.629282088,"(41.877578503, -87.629282088)",03
12001699,JD176706,03/06/2020 06:58:00 PM,047XX S WOLCOTT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,1,0,931,9.0,15.0,61.0,15,1164486.0,1873178.0,2020,03/13/2020 03:48:46 PM,41.807613584,-87.672233728,"(41.807613584, -87.672233728)",03
12002084,JD177237,03/06/2020 07:00:00 AM,010XX N TRUMBULL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,1121,11.0,27.0,23.0,05,1153186.0,1906636.0,2020,03/13/2020 03:48:46 PM,41.899657312,-87.71279249700001,"(41.899657312, -87.712792497)",03
12001605,JD176666,03/06/2020 07:00:00 PM,004XX N WABASH AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0,0,1834,18.0,42.0,8.0,08A,1176667.0,1903123.0,2020,03/13/2020 03:48:46 PM,41.889519017,-87.6266536,"(41.889519017, -87.6266536)",03
12005132,JD181073,03/06/2020 07:00:00 PM,010XX W 80TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,612,6.0,21.0,71.0,05,1170834.0,1851772.0,2020,03/14/2020 03:47:45 PM,41.748736624,-87.64957531299999,"(41.748736624, -87.649575313)",03
12003760,JD179276,03/06/2020 07:00:00 PM,030XX W 36TH ST,0610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,0,0,911,9.0,12.0,58.0,05,1156717.0,1880605.0,2020,03/13/2020 03:48:46 PM,41.828154679,-87.70052783700001,"(41.828154679, -87.700527837)",03
12035145,JD214659,03/06/2020 07:00:00 PM,068XX N RIDGE BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,0,0,2411,24.0,50.0,2.0,06,1161713.0,1945335.0,2020,04/25/2020 03:46:57 PM,42.005675893,-87.680389836,"(42.005675893, -87.680389836)",03
12001675,JD176709,03/06/2020 07:00:00 PM,013XX W CHICAGO AVE,0810,THEFT,OVER $500,STREET,0,0,1215,12.0,27.0,24.0,06,1167342.0,1905474.0,2020,03/13/2020 03:48:46 PM,41.896175959,-87.66083102799999,"(41.896175959, -87.660831028)",03
12001899,JD177012,03/06/2020 07:00:00 PM,098XX S GREENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,511,5.0,8.0,50.0,14,1185283.0,1839870.0,2020,03/13/2020 03:48:46 PM,41.715748948000005,-87.5970025,"(41.715748948, -87.5970025)",03
12002373,JD177719,03/06/2020 07:00:00 PM,080XX S EBERHART AVE,0810,THEFT,OVER $500,APARTMENT,0,0,631,6.0,6.0,44.0,06,1180971.0,1851769.0,2020,03/13/2020 03:48:46 PM,41.748501333,-87.612429991,"(41.748501333, -87.612429991)",03
12004312,JD180050,03/06/2020 07:00:00 PM,015XX W CATALPA AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,0,2012,20.0,40.0,77.0,06,1164941.0,1936610.0,2020,03/13/2020 03:48:46 PM,41.981666094,-87.66876286600001,"(41.981666094, -87.668762866)",03
12001556,JD176634,03/06/2020 07:00:00 PM,026XX N CLARK ST,0560,ASSAULT,SIMPLE,RESTAURANT,0,0,1935,19.0,43.0,7.0,08A,1171893.0,1917999.0,2020,03/13/2020 03:48:46 PM,41.930446092,-87.643746364,"(41.930446092, -87.643746364)",03
12001510,JD176605,03/06/2020 07:00:00 PM,035XX W PALMER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,1,1413,14.0,35.0,22.0,08B,1152280.0,1914391.0,2020,03/13/2020 03:48:46 PM,41.920955678,-87.715915219,"(41.920955678, -87.715915219)",03
12001471,JD176597,03/06/2020 07:00:00 PM,007XX N SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1,1121,11.0,27.0,23.0,14,1154245.0,1904660.0,2020,03/13/2020 03:48:46 PM,41.894213896,-87.708955588,"(41.894213896, -87.708955588)",03
12001994,JD176954,03/06/2020 07:00:00 PM,082XX S ST LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,631,6.0,6.0,44.0,14,1181667.0,1850574.0,2020,03/13/2020 03:48:46 PM,41.74520609,-87.60991644100001,"(41.74520609, -87.609916441)",03
12001829,JD176953,03/06/2020 07:00:00 PM,071XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,2423,24.0,49.0,1.0,14,1166387.0,1947728.0,2020,03/13/2020 03:48:46 PM,42.012143219,-87.663124884,"(42.012143219, -87.663124884)",03
12001677,JD176633,03/06/2020 07:06:00 PM,089XX S NORMAL AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE - YARD (FRONT / BACK),1,1,2223,22.0,21.0,71.0,04B,1174533.0,1845629.0,2020,04/17/2020 03:50:24 PM,41.731797975,-87.636203219,"(41.731797975, -87.636203219)",03
12840335,JF411085,03/06/2020 07:08:00 PM,019XX S CLARK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,0,0,131,1.0,25.0,34.0,11,,,2020,09/27/2022 04:55:03 PM,,,,03
12001578,JD176618,03/06/2020 07:08:00 PM,025XX W 53RD ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,1,0,923,9.0,14.0,63.0,24,1160187.0,1869437.0,2020,03/13/2020 03:48:46 PM,41.797437461,-87.688104341,"(41.797437461, -87.688104341)",03
12000882,JD175776,03/06/2020 07:10:00 AM,120XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,532,5.0,9.0,53.0,07,1179746.0,1825015.0,2020,03/13/2020 03:48:46 PM,41.675112908,-87.617733536,"(41.675112908, -87.617733536)",03
12002002,JD176627,03/06/2020 07:10:00 PM,047XX N MAGNOLIA AVE,0810,THEFT,OVER $500,STREET,0,0,1913,19.0,46.0,3.0,06,1167034.0,1931668.0,2020,03/13/2020 03:48:46 PM,41.968060273,-87.661208051,"(41.968060273, -87.661208051)",03
12001631,JD176598,03/06/2020 07:13:00 PM,037XX W 61ST PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,823,8.0,23.0,65.0,15,1152495.0,1863568.0,2020,03/13/2020 03:48:46 PM,41.781487019,-87.716466689,"(41.781487019, -87.716466689)",03
12001583,JD176662,03/06/2020 07:15:00 PM,019XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1014,10.0,24.0,29.0,08B,1150707.0,1890145.0,2020,03/13/2020 03:48:46 PM,41.854453024,-87.722329136,"(41.854453024, -87.722329136)",03
12002020,JD177201,03/06/2020 07:15:00 PM,001XX W MONROE ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,0,122,1.0,42.0,32.0,06,1174915.0,1899883.0,2020,03/13/2020 03:48:46 PM,41.880667683,-87.63318469,"(41.880667683, -87.63318469)",03
12001691,JD176642,03/06/2020 07:15:00 PM,043XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,924,9.0,11.0,61.0,15,1166398.0,1875990.0,2020,03/13/2020 03:48:46 PM,41.815289454,-87.66514084200001,"(41.815289454, -87.665140842)",03
12001710,JD176763,03/06/2020 07:15:00 PM,018XX W ADDISON ST,0810,THEFT,OVER $500,CTA TRAIN,0,0,1922,19.0,47.0,5.0,06,1163415.0,1923932.0,2020,03/13/2020 03:48:46 PM,41.94690946,-87.674733431,"(41.94690946, -87.674733431)",03
12001616,JD176648,03/06/2020 07:20:00 PM,009XX E 100TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1,511,5.0,8.0,50.0,08B,1184337.0,1838165.0,2020,03/13/2020 03:48:46 PM,41.711092371,-87.60052032200001,"(41.711092371, -87.600520322)",03
12001653,JD176675,03/06/2020 07:21:00 PM,008XX E 44TH ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,PARKING LOT / GARAGE (NON RESIDENTIAL),1,0,221,2.0,4.0,39.0,18,1182485.0,1876016.0,2020,03/18/2020 03:52:17 PM,41.815002382,-87.606130815,"(41.815002382, -87.606130815)",03
12004371,JD176673,03/06/2020 07:22:00 PM,083XX S STEWART AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,0,622,6.0,21.0,44.0,06,1175078.0,1849610.0,2020,03/13/2020 03:48:46 PM,41.742710224,-87.63408818100001,"(41.742710224, -87.634088181)",03
12001339,JD176364,03/06/2020 07:23:00 AM,030XX S MICHIGAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,133,1.0,3.0,35.0,11,1177743.0,1884654.0,2020,03/13/2020 03:48:46 PM,41.838814549,-87.623263115,"(41.838814549, -87.623263115)",03
12001722,JD176703,03/06/2020 07:23:00 PM,018XX W DIVISION ST,0860,THEFT,RETAIL THEFT,RESTAURANT,0,0,1212,12.0,1.0,24.0,06,1164091.0,1908031.0,2020,03/13/2020 03:48:46 PM,41.903261861,-87.672698955,"(41.903261861, -87.672698955)",03
12001384,JD176548,03/06/2020 07:25:00 AM,047XX N VIRGINIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1911,19.0,40.0,4.0,14,1156974.0,1931182.0,2020,03/13/2020 03:48:46 PM,41.966937264,-87.698211227,"(41.966937264, -87.698211227)",03
12001110,JD175778,03/06/2020 07:27:00 AM,047XX W MONROE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,0,0,1113,11.0,28.0,25.0,26,1144811.0,1899146.0,2020,03/13/2020 03:48:46 PM,41.879265997,-87.743743217,"(41.879265997, -87.743743217)",03
12001730,JD176719,03/06/2020 07:27:00 PM,048XX S LOOMIS BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE,0,0,933,9.0,20.0,61.0,15,1167815.0,1872651.0,2020,03/18/2020 03:52:17 PM,41.806096519,-87.660039016,"(41.806096519, -87.660039016)",03
12001731,JD176718,03/06/2020 07:27:00 PM,048XX S LOOMIS BLVD,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,RESIDENCE,1,0,933,9.0,20.0,61.0,15,1167815.0,1872651.0,2020,03/18/2020 03:52:17 PM,41.806096519,-87.660039016,"(41.806096519, -87.660039016)",03
12001014,JD175772,03/06/2020 07:30:00 AM,079XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,0,0,624,6.0,6.0,44.0,08B,1182930.0,1852635.0,2020,03/13/2020 03:48:46 PM,41.750832464,-87.605224746,"(41.750832464, -87.605224746)",03
12000953,JD175827,03/06/2020 07:30:00 AM,014XX S JEFFERSON ST,1330,CRIMINAL TRESPASS,TO LAND,WAREHOUSE,1,0,124,1.0,11.0,28.0,26,1172551.0,1893526.0,2020,03/13/2020 03:48:46 PM,41.863276227,-87.64205300200001,"(41.863276227, -87.642053002)",03
12003807,JD179412,03/06/2020 07:30:00 AM,027XX W LELAND AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,1911,19.0,40.0,4.0,06,1157397.0,1931106.0,2020,03/13/2020 03:48:46 PM,41.966720101,-87.696657986,"(41.966720101, -87.696657986)",03
12001139,JD175786,03/06/2020 07:30:00 AM,018XX W 45TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,0,1,924,9.0,15.0,61.0,06,1164866.0,1874848.0,2020,03/13/2020 03:48:46 PM,41.812188228,-87.67079277100001,"(41.812188228, -87.670792771)",03
12001614,JD176656,03/06/2020 07:30:00 PM,063XX S ARTESIAN AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0,0,825,8.0,16.0,66.0,06,1161126.0,1862647.0,2020,03/13/2020 03:48:46 PM,41.778785401,-87.68484868600001,"(41.778785401, -87.684848686)",03
12001601,JD176643,03/06/2020 07:30:00 PM,003XX W 102ND PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,0,1,511,5.0,9.0,49.0,26,1175907.0,1836964.0,2020,03/25/2020 03:45:43 PM,41.707989386,-87.631428531,"(41.707989386, -87.631428531)",03
12001582,JD176670,03/06/2020 07:30:00 PM,003XX E BENTON PL,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,0,114,1.0,42.0,32.0,06,1178860.0,1901675.0,2020,03/13/2020 03:48:46 PM,41.885495793,-87.618644375,"(41.885495793, -87.618644375)",03
12001505,JD176631,03/06/2020 07:30:00 PM,008XX N LAWNDALE AVE,0460,BATTERY,SIMPLE,APARTMENT,0,0,1112,11.0,27.0,23.0,08B,1151566.0,1905361.0,2020,03/13/2020 03:48:46 PM,41.896190586,-87.71877634399999,"(41.896190586, -87.718776344)",03
12002060,JD177204,03/06/2020 07:30:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,111,1.0,42.0,32.0,06,1176338.0,1901346.0,2020,03/13/2020 03:48:46 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",03
12006198,JD182145,03/06/2020 07:30:00 PM,001XX N CENTRAL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,0,1523,15.0,29.0,25.0,11,1139024.0,1900529.0,2020,03/14/2020 03:47:45 PM,41.883168255,-87.76495878600001,"(41.883168255, -87.764958786)",03
12001665,JD176726,03/06/2020 07:30:00 PM,011XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1213,12.0,2.0,24.0,14,1166199.0,1907727.0,2020,03/13/2020 03:48:46 PM,41.902382856,-87.664964558,"(41.902382856, -87.664964558)",03
12001613,JD176704,03/06/2020 07:33:00 PM,001XX W WENDELL ST,0460,BATTERY,SIMPLE,SCHOOL - PRIVATE GROUNDS,0,0,1824,18.0,27.0,8.0,08B,1174704.0,1907413.0,2020,03/18/2020 03:52:17 PM,41.901335143,-87.63373402,"(41.901335143, -87.63373402)",03
12000946,JD175787,03/06/2020 07:34:00 AM,034XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1021,10.0,24.0,29.0,08B,1153723.0,1893244.0,2020,03/13/2020 03:48:46 PM,41.862897608,-87.71117667700001,"(41.862897608, -87.711176677)",03
12005280,JD180488,03/06/2020 07:34:00 PM,025XX W JEROME ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),0,0,2411,24.0,50.0,2.0,06,1157980.0,1949996.0,2020,03/18/2020 03:52:17 PM,42.018543124,-87.693995836,"(42.018543124, -87.693995836)",03
12001652,JD176685,03/06/2020 07:36:00 PM,052XX S SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,923,9.0,14.0,63.0,14,1157265.0,1869731.0,2020,03/13/2020 03:48:46 PM,41.798303924,-87.698811847,"(41.798303924, -87.698811847)",03
12001659,JD176668,03/06/2020 07:40:00 PM,120XX S INDIANA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,532,5.0,9.0,53.0,04A,1179746.0,1824997.0,2020,04/19/2020 03:44:21 PM,41.675063513000005,-87.61773408299999,"(41.675063513, -87.617734083)",03
12001037,JD175782,03/06/2020 07:42:00 AM,044XX S WOLCOTT AVE,0330,ROBBERY,AGGRAVATED,STREET,0,0,924,9.0,15.0,61.0,03,1164432.0,1875195.0,2020,03/13/2020 03:48:46 PM,41.813149606,-87.67237489,"(41.813149606, -87.67237489)",03
12001642,JD176702,03/06/2020 07:43:00 PM,015XX N LA SALLE DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,1821,18.0,2.0,8.0,05,1174846.0,1910643.0,2020,03/13/2020 03:48:46 PM,41.91019524,-87.633115601,"(41.91019524, -87.633115601)",03
12000995,JD175789,03/06/2020 07:45:00 AM,098XX S HALSTED ST,0560,ASSAULT,SIMPLE,GAS STATION,0,0,2223,22.0,34.0,73.0,08A,1172709.0,1839753.0,2020,03/13/2020 03:48:46 PM,41.715713748,-87.64305785299999,"(41.715713748, -87.643057853)",03
12000985,JD175805,03/06/2020 07:45:00 AM,053XX W DRUMMOND PL,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,0,0,2514,25.0,31.0,19.0,08B,1140232.0,1917106.0,2020,03/13/2020 03:48:46 PM,41.928635425,-87.760116106,"(41.928635425, -87.760116106)",03
12001599,JD176659,03/06/2020 07:45:00 PM,059XX N SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,2011,20.0,40.0,2.0,08B,1155282.0,1939335.0,2020,03/13/2020 03:48:46 PM,41.989343778,-87.704212336,"(41.989343778, -87.704212336)",03
12001545,JD176678,03/06/2020 07:45:00 PM,036XX W CHICAGO AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,1,0,1112,11.0,27.0,23.0,18,1152108.0,1905097.0,2020,03/18/2020 03:52:17 PM,41.895455473,-87.71679264,"(41.895455473, -87.71679264)",03
12008647,JD185178,03/06/2020 07:47:00 AM,068XX S THROOP ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,724,7.0,17.0,67.0,11,1168839.0,1859385.0,2020,03/18/2020 03:52:17 PM,41.769670974,-87.65666628700001,"(41.769670974, -87.656666287)",03
12000920,JD175811,03/06/2020 07:50:00 AM,084XX S KOLIN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,0,1,834,8.0,18.0,70.0,08A,1148889.0,1848181.0,2020,03/13/2020 03:48:46 PM,41.739332692,-87.730082896,"(41.739332692, -87.730082896)",03
12002403,JD177600,03/06/2020 07:50:00 PM,053XX W DIVERSEY AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,OTHER,0,0,2514,25.0,31.0,19.0,26,1140396.0,1918100.0,2020,03/13/2020 03:48:46 PM,41.931360054,-87.75948900600001,"(41.931360054, -87.759489006)",03
12001597,JD176672,03/06/2020 07:50:00 PM,049XX S WASHINGTON PARK CT,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,0,0,223,2.0,4.0,38.0,03,1180088.0,1872301.0,2020,03/13/2020 03:48:46 PM,41.804863439,-87.61503716200001,"(41.804863439, -87.615037162)",03
12001712,JD176677,03/06/2020 07:50:00 PM,027XX W 51ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,GAS STATION,0,0,923,9.0,14.0,63.0,04B,1159114.0,1870735.0,2020,03/18/2020 03:52:17 PM,41.801021379,-87.692003694,"(41.801021379, -87.692003694)",03
12001558,JD176686,03/06/2020 07:55:00 PM,052XX W NORTH AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,1,0,2532,25.0,37.0,25.0,18,1141138.0,1910134.0,2020,03/18/2020 03:52:17 PM,41.909486835,-87.756959004,"(41.909486835, -87.756959004)",03
12001835,JD176893,03/06/2020 07:56:00 AM,065XX S LOWE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,1,723,7.0,20.0,68.0,26,1173163.0,1861518.0,2020,03/13/2020 03:48:46 PM,41.775429728,-87.640753492,"(41.775429728, -87.640753492)",03
12004224,JD179528,03/06/2020 08:00:00 AM,025XX N LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,0,2521,25.0,31.0,19.0,08B,1142636.0,1916256.0,2020,03/13/2020 03:48:46 PM,41.926258498,-87.75130330100001,"(41.926258498, -87.751303301)",03
12000936,JD175816,03/06/2020 08:00:00 AM,046XX N CAMPBELL AVE,0810,THEFT,OVER $500,STREET,0,0,1911,19.0,47.0,4.0,06,1158862.0,1930924.0,2020,03/13/2020 03:48:46 PM,41.966190684,-87.691276405,"(41.966190684, -87.691276405)",03
12005572,JD181473,03/06/2020 08:00:00 AM,107XX S PULASKI RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,0,0,2211,22.0,19.0,74.0,11,1151593.0,1832856.0,2020,03/14/2020 03:47:45 PM,41.6972256,-87.72057539,"(41.6972256, -87.72057539)",03
12017810,JD195328,03/06/2020 08:00:00 AM,012XX W WINONA ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,0,0,2033,20.0,47.0,3.0,10,1167009.0,1934346.0,2020,03/29/2020 03:43:48 PM,41.975409331,-87.661222723,"(41.975409331, -87.661222723)",03
12001587,JD176595,03/06/2020 08:00:00 AM,022XX S ALBANY AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,1033,10.0,12.0,30.0,06,1156041.0,1888963.0,2020,03/13/2020 03:48:46 PM,41.851103661,-87.702782911,"(41.851103661, -87.702782911)",03
12000930,JD175834,03/06/2020 08:00:00 AM,038XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1122,11.0,28.0,26.0,08B,1150758.0,1899060.0,2020,03/13/2020 03:48:46 PM,41.87891582,-87.72190888600001,"(41.87891582, -87.721908886)",03
